Industry,Company,Financial_Metric,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,Heavy_Investment_Years
Retail,TITAN,CAPEX,,342.2272723019123,-271,-118,-159,-953,98,-797,235,-2799,1165,-1814,-189,546,
Retail,VBL,CAPEX,,-574,-500,-300,-1048,-746,-937,-2320,-472,-1008,-1769,-3288,-4311,-4558.386364,
Retail,CAPEX,CAPEX-Average,,-12800.23325,-16323.51429,-14205.19857,-8344.904286,-14540.03143,-13970.78,-19771.8,-15588.4,-29631.4,-22321.6,-20160.6,-24708.2,-29515.09727,
Retail,CAPEX,CAPEX-Median,,-574,-500,-474,-1048,-2318.157143,-937,-958,-551,-1110,-1289,-2313,-2992,-3843.100002,
Retail,ABFRL,FCF,,9665.457144778222,7393.142858339474,5464.400000428781,3879.2285716366014,2637.628571256995,1739.5999995227903,805,1195,1959,1504,1023,4333,5073.400001971051,
Retail,DMART,FCF,,-114.5454545,468,696,1066,2937,266,1765,5937,2485,2661,4943,5214,4648,
Retail,RELIANCE,FCF,,109316.20451259612,116331,99080,74320,115751,139651,136853,167374,169343,219816,208033,272369,316238,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Retail,TITAN,FCF,,-1225.295454,-284,621,735,2665,-149,2040,-583,6938,-1889,3184,1884,-1087,
Retail,VBL,FCF,,871,931,855,1874,1366,1937,3628,1484,2239,3559,5679,7692,8092.659091100097,
Retail,FCF,FCF-Average,,23702.56414983347,24967.82857166789,21343.28000008576,16374.84571432732,25071.3257142514,28688.91999990456,29018.2,35081.4,36592.8,45130.2,44572.4,58298.4,66593.01181861424,
Retail,FCF,FCF-Median,,871,931,855,1874,2665,1739.5999995227903,2040,1484,2485,2661,4943,5214,5073.400001971051,
Retail,ABFRL,FCF_Rank,,1,2,3,6,7,9,13,11,8,10,12,5,4,
Retail,DMART,FCF_Rank,,13,11,10,9,5,12,8,1,7,6,3,2,4,
Retail,RELIANCE,FCF_Rank,,11,9,12,13,10,7,8,6,5,3,4,2,1,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Retail,TITAN,FCF_Rank,,12,9,7,6,3,8,4,10,1,13,2,5,11,
Retail,VBL,FCF_Rank,,12,11,13,8,10,7,4,9,6,5,3,2,1,
Retail,FCF_Rank,FCF_Rank-Average,,9.8,8.4,9,8.4,7,8.6,7.4,7.4,5.4,7.4,4.8,3.2,4.2,
Retail,FCF_Rank,FCF_Rank-Median,,12,9,10,8,7,8,8,9,6,6,3,2,4,
Retail,ABFRL,Financing_CF,,8488.20000910759,6319.142864823341,4452.514291882515,2888.314290523529,1626.542860865593,667.2000025510788,-266,116,-269,-526,326,1412,2419.799998521805,
Retail,DMART,Financing_CF,,-288.9545449,65,234,196,2025,-1159,209,3357,-180,-179,-205,-148,-259,
Retail,RELIANCE,Financing_CF,,-27553.15906,13713,8444,-3210,8617,-2001,55906,-2541,101904,17289,10455,-16646,-31891,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Retail,TITAN,Financing_CF,,93.0000001490116,497,-1005,-505,-166,-252,-489,-242,-1234,-403,457,-1329,-7,
Retail,VBL,Financing_CF,,274,58,-236,230,159,-84,1107,-574,-178,-18,985,2954,2568.61363568902,
Retail,Financing_CF,Financing_CF-Average,,-3797.382719,4130.428572964668,2377.902858376503,-80.1371419,2452.3085721731186,-565.7599995,11293.4,23.2,20008.6,3232.6,2403.6,-2751.4,-5433.717273,
Retail,Financing_CF,Financing_CF-Median,,93.0000001490116,497,234,196,1626.542860865593,-252,209,-242,-180,-179,457,-148,-7,
Retail,ABFRL,Net,,-1708.857144,-1296.142858,-935.5000007,-626.928572,-370.4285719,-166.0000003,-15,210,-21,-128,574,-239,-192.9999998,
Retail,DMART,Net,,-18.27272727,-7,-17,-3,-1,34,57,-19,86,-96,112,130,18,
Retail,RELIANCE,Net,,-26292.09091,-16096,-21888,-1262,-8034,1266,3745,19839,-13523,18781,32486,28561,9277,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Retail,TITAN,Net,,-447.7045454,-329,-620,-88,594,-206,-43,-355,106,38,13,177,-2,
Retail,VBL,Net,,-2,-11,19,8,32,-22,95,-33,46,4,88,2024,1545.4090907126665,
Retail,Net,Net-Average,,-5693.785064,-3547.828572,-4688.3,-394.3857144,-1555.885714,181.19999993145467,767.8,3928.4,-2661.2,3719.8,6654.6,6130.6,2129.0818181842565,
Retail,Net,Net-Median,,-447.7045454,-329,-620,-88,-1,-22,57,-19,46,4,112,177,18,
Retail,ABFRL,Heavy_Investment_Flag,,0,0,0,0,0,0,0,0,0,0,0,0,0,
Retail,DMART,Heavy_Investment_Flag,,0,0,0,0,0,0,0,0,0,0,0,0,0,
Retail,RELIANCE,Heavy_Investment_Flag,,1,1,1,1,1,1,1,1,1,1,1,1,1,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Retail,TITAN,Heavy_Investment_Flag,,0,0,0,0,0,0,0,0,0,0,0,0,0,
Retail,VBL,Heavy_Investment_Flag,,0,0,0,0,0,0,0,0,0,0,0,0,0,
Retail,Heavy_Investment_Flag,Heavy_Investment_Flag-Average,,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,
Retail,Heavy_Investment_Flag,Heavy_Investment_Flag-Median,,0,0,0,0,0,0,0,0,0,0,0,0,0,
Retail,ABFRL,Cash from Operating Activity,,-268.7999998,-113.4285713,36.40714297257364,180.7071429323405,319.47142861783504,452.7000000234693,528,644,1104,951,636,1341,1230.3000000398606,
Retail,DMART,Cash from Operating Activity,,77.88636352866888,198,222,433,455,730,807,1280,1375,1372,2630,2746,2463,
Retail,RELIANCE,Cash from Operating Activity,,55288.63632965088,43261,34374,38134,49550,71459,42346,94877,26958,110654,115032,158788,178703,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Retail,TITAN,Cash from Operating Activity,,-883.0681814,-555,503,576,1712,-51,1243,-348,4139,-724,1370,1695,-541,
Retail,VBL,Cash from Operating Activity,,297,431,555,826,620,1000,1308,1012,1231,1790,2391,3381,3534.2727272957563,
Retail,Cash from Operating Activity,Cash from Operating Activity-Average,,10902.330902398378,8644.314285745844,7138.081428594514,8029.941428586468,10531.294285723568,14718.140000004694,9246.4,19493,6961.4,22808.6,24411.8,33590.2,37077.91454546712,
Retail,Cash from Operating Activity,Cash from Operating Activity-Median,,77.88636352866888,198,503,576,620,730,1243,1012,1375,1372,2391,2746,2463,
Retail,ABFRL,Cash from Investing Activity,,-9934.257145,-7506.57143,-5427.992857,-3698.521429,-2318.157143,-1286.899999,-277,-551,-855,-553,-387,-2992,-3843.100002,
Retail,DMART,Cash from Investing Activity,,192.4318180382252,-270,-474,-633,-2482,464,-958,-4657,-1110,-1289,-2313,-2468,-2185,
Retail,RELIANCE,Cash from Investing Activity,,-54027.56818,-73070,-64706,-36186,-66201,-68192,-94507,-72497,-142385,-109162,-93001,-113581,-137535,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Retail,TITAN,Cash from Investing Activity,,342.2272723019123,-271,-118,-159,-953,98,-797,235,-2799,1165,-1814,-189,546,
Retail,VBL,Cash from Investing Activity,,-574,-500,-300,-1048,-746,-937,-2320,-472,-1008,-1769,-3288,-4311,-4558.386364,
Retail,Cash from Investing Activity,Cash from Investing Activity-Average,,-12800.23325,-16323.51429,-14205.19857,-8344.904286,-14540.03143,-13970.78,-19771.8,-15588.4,-29631.4,-22321.6,-20160.6,-24708.2,-29515.09727,
Retail,Cash from Investing Activity,Cash from Investing Activity-Median,,-574,-500,-474,-1048,-2318.157143,-937,-958,-551,-1110,-1289,-2313,-2992,-3843.100002,
Retail,ABFRL,Cash from Financing Activity,,8488.20000910759,6319.142864823341,4452.514291882515,2888.314290523529,1626.542860865593,667.2000025510788,-266,116,-269,-526,326,1412,2419.799998521805,
Retail,DMART,Cash from Financing Activity,,-288.9545449,65,234,196,2025,-1159,209,3357,-180,-179,-205,-148,-259,
Retail,RELIANCE,Cash from Financing Activity,,-27553.15906,13713,8444,-3210,8617,-2001,55906,-2541,101904,17289,10455,-16646,-31891,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Retail,TITAN,Cash from Financing Activity,,93.0000001490116,497,-1005,-505,-166,-252,-489,-242,-1234,-403,457,-1329,-7,
Retail,VBL,Cash from Financing Activity,,274,58,-236,230,159,-84,1107,-574,-178,-18,985,2954,2568.61363568902,
Retail,Cash from Financing Activity,Cash from Financing Activity-Average,,-3797.382719,4130.428572964668,2377.902858376503,-80.1371419,2452.3085721731186,-565.7599995,11293.4,23.2,20008.6,3232.6,2403.6,-2751.4,-5433.717273,
Retail,Cash from Financing Activity,Cash from Financing Activity-Median,,93.0000001490116,497,234,196,1626.542860865593,-252,209,-242,-180,-179,457,-148,-7,
Retail,ABFRL,Net Cash Flow,,-1708.857144,-1296.142858,-935.5000007,-626.928572,-370.4285719,-166.0000003,-15,210,-21,-128,574,-239,-192.9999998,
Retail,DMART,Net Cash Flow,,-18.27272727,-7,-17,-3,-1,34,57,-19,86,-96,112,130,18,
Retail,RELIANCE,Net Cash Flow,,-26292.09091,-16096,-21888,-1262,-8034,1266,3745,19839,-13523,18781,32486,28561,9277,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Retail,TITAN,Net Cash Flow,,-447.7045454,-329,-620,-88,594,-206,-43,-355,106,38,13,177,-2,
Retail,VBL,Net Cash Flow,,-2,-11,19,8,32,-22,95,-33,46,4,88,2024,1545.4090907126665,
Retail,Net Cash Flow,Net Cash Flow-Average,,-5693.785064,-3547.828572,-4688.3,-394.3857144,-1555.885714,181.19999993145467,767.8,3928.4,-2661.2,3719.8,6654.6,6130.6,2129.0818181842565,
Retail,Net Cash Flow,Net Cash Flow-Median,,-447.7045454,-329,-620,-88,-1,-22,57,-19,46,4,112,177,18,
Telecommunications,BHARTIARTL,OCF,,39939.18179035187,26233,28059,27942,28280,29854,20070,18129,48205,55017,65325,78898,98332,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Telecommunications,IDEA,OCF,,6297,8219,10418,10949,10476,5332,5348,7328,15640,17387,18869,20826,25136.79545211792,
Telecommunications,OCF,OCF-Average,,23118.09089517593,17226,19238.5,19445.5,19378,17593,12709,12728.5,31922.5,36202,42097,49862,61734.39772605896,
Telecommunications,OCF,OCF-Median,,23118.09089517593,17226,19238.5,19445.5,19378,17593,12709,12728.5,31922.5,36202,42097,49862,61734.39772605896,
Telecommunications,BHARTIARTL,CAPEX,,-26380.72727,-25181,-22301,-14091,-30680,-27940,-28286,-29598,-27286,-41478,-39232,-51089,-60270,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Telecommunications,IDEA,CAPEX,,-3411,-6565,-5726,-2389,-15556,-9303,-1640,-2698,1075,-5730,-5414,-1907,-373.6363647,
Telecommunications,CAPEX,CAPEX-Average,,-14895.86363,-15873,-14013.5,-8240,-23118,-18621.5,-14963,-16148,-13105.5,-23604,-22323,-26498,-30321.81818,
Telecommunications,CAPEX,CAPEX-Median,,-14895.86363,-15873,-14013.5,-8240,-23118,-18621.5,-14963,-16148,-13105.5,-23604,-22323,-26498,-30321.81818,
Telecommunications,BHARTIARTL,FCF,,66319.90905809402,51414,50360,42033,58960,57794,48356,47727,75491,96495,104557,129987,158602,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Telecommunications,IDEA,FCF,,9708,14784,16144,13338,26032,14635,6988,10026,14565,23117,24283,22733,25510.43181681633,
Telecommunications,FCF,FCF-Average,,38013.95452904701,33099,33252,27685.5,42496,36214.5,27672,28876.5,45028,59806,64420,76360,92056.21590840816,
Telecommunications,FCF,FCF-Median,,38013.95452904701,33099,33252,27685.5,42496,36214.5,27672,28876.5,45028,59806,64420,76360,92056.21590840816,
Telecommunications,BHARTIARTL,FCF_Rank,,6,9,10,13,7,8,11,12,5,4,3,2,1,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Telecommunications,IDEA,FCF_Rank,,12,7,6,10,1,8,13,11,9,4,3,5,2,
Telecommunications,FCF_Rank,FCF_Rank-Average,,9,8,8,11.5,4,8,12,11.5,7,4,3,3.5,1.5,
Telecommunications,FCF_Rank,FCF_Rank-Median,,9,8,8,11.5,4,8,12,11.5,7,4,3,3.5,1.5,
Telecommunications,BHARTIARTL,Financing_CF,,-12943.38635,2774,-9672,-11946,-351,1920,9464,19144,-24910,-15203,-24470,-27778,-36533,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Telecommunications,IDEA,Financing_CF,,-1965,-2466,8028,-9330,4506,3925,-2949,-5019,-16731,-10554,-14680,-18980,-25656.20455,
Telecommunications,Financing_CF,Financing_CF-Average,,-7454.193174,154,-822,-10638,2077.5,2922.5,3257.5,7062.5,-20820.5,-12878.5,-19575,-23379,-31094.60227,
Telecommunications,Financing_CF,Financing_CF-Median,,-7454.193174,154,-822,-10638,2077.5,2922.5,3257.5,7062.5,-20820.5,-12878.5,-19575,-23379,-31094.60227,
Telecommunications,BHARTIARTL,Net,,614.9318195208907,3826,-3914,1905,-2752,3835,1248,7675,-3991,-1664,1623,31,1529,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Telecommunications,IDEA,Net,,921,-811,12720,-770,-574,-46,758,-389,-17,1103,-1224,-61,-892.4090913,
Telecommunications,Net,Net-Average,,767.9659097604454,1507.5,4403,567.5,-1663,1894.5,1003,3643,-2004,-280.5,199.5,-15,318.2954543698579,
Telecommunications,Net,Net-Median,,767.9659097604454,1507.5,4403,567.5,-1663,1894.5,1003,3643,-2004,-280.5,199.5,-15,318.2954543698579,
Telecommunications,BHARTIARTL,Heavy_Investment_Flag,,1,1,1,1,1,1,1,1,1,1,1,1,1,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Telecommunications,IDEA,Heavy_Investment_Flag,,0,0,0,0,0,0,0,0,0,0,0,0,0,
Telecommunications,Heavy_Investment_Flag,Heavy_Investment_Flag-Average,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
Telecommunications,Heavy_Investment_Flag,Heavy_Investment_Flag-Median,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
Telecommunications,BHARTIARTL,Cash from Operating Activity,,39939.18179035187,26233,28059,27942,28280,29854,20070,18129,48205,55017,65325,78898,98332,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Telecommunications,IDEA,Cash from Operating Activity,,6297,8219,10418,10949,10476,5332,5348,7328,15640,17387,18869,20826,25136.79545211792,
Telecommunications,Cash from Operating Activity,Cash from Operating Activity-Average,,23118.09089517593,17226,19238.5,19445.5,19378,17593,12709,12728.5,31922.5,36202,42097,49862,61734.39772605896,
Telecommunications,Cash from Operating Activity,Cash from Operating Activity-Median,,23118.09089517593,17226,19238.5,19445.5,19378,17593,12709,12728.5,31922.5,36202,42097,49862,61734.39772605896,
Telecommunications,BHARTIARTL,Cash from Investing Activity,,-26380.72727,-25181,-22301,-14091,-30680,-27940,-28286,-29598,-27286,-41478,-39232,-51089,-60270,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Telecommunications,IDEA,Cash from Investing Activity,,-3411,-6565,-5726,-2389,-15556,-9303,-1640,-2698,1075,-5730,-5414,-1907,-373.6363647,
Telecommunications,Cash from Investing Activity,Cash from Investing Activity-Average,,-14895.86363,-15873,-14013.5,-8240,-23118,-18621.5,-14963,-16148,-13105.5,-23604,-22323,-26498,-30321.81818,
Telecommunications,Cash from Investing Activity,Cash from Investing Activity-Median,,-14895.86363,-15873,-14013.5,-8240,-23118,-18621.5,-14963,-16148,-13105.5,-23604,-22323,-26498,-30321.81818,
Telecommunications,BHARTIARTL,Cash from Financing Activity,,-12943.38635,2774,-9672,-11946,-351,1920,9464,19144,-24910,-15203,-24470,-27778,-36533,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Telecommunications,IDEA,Cash from Financing Activity,,-1965,-2466,8028,-9330,4506,3925,-2949,-5019,-16731,-10554,-14680,-18980,-25656.20455,
Telecommunications,Cash from Financing Activity,Cash from Financing Activity-Average,,-7454.193174,154,-822,-10638,2077.5,2922.5,3257.5,7062.5,-20820.5,-12878.5,-19575,-23379,-31094.60227,
Telecommunications,Cash from Financing Activity,Cash from Financing Activity-Median,,-7454.193174,154,-822,-10638,2077.5,2922.5,3257.5,7062.5,-20820.5,-12878.5,-19575,-23379,-31094.60227,
Telecommunications,BHARTIARTL,Net Cash Flow,,614.9318195208907,3826,-3914,1905,-2752,3835,1248,7675,-3991,-1664,1623,31,1529,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Telecommunications,IDEA,Net Cash Flow,,921,-811,12720,-770,-574,-46,758,-389,-17,1103,-1224,-61,-892.4090913,
Telecommunications,Net Cash Flow,Net Cash Flow-Average,,767.9659097604454,1507.5,4403,567.5,-1663,1894.5,1003,3643,-2004,-280.5,199.5,-15,318.2954543698579,
Telecommunications,Net Cash Flow,Net Cash Flow-Median,,767.9659097604454,1507.5,4403,567.5,-1663,1894.5,1003,3643,-2004,-280.5,199.5,-15,318.2954543698579,
Textiles,ARVIND,OCF,28.000000163912773,490,388,558,650,551,428,2358,860,776,595,666,696,414.9999999701977,
Textiles,GRASIM,OCF,-2897.340908,4242,3549,4594,5868,7288,-4140,-1659,16620,15075,7038,-12685,-10719,-12763.56818,"2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Textiles,RAYMOND,OCF,-43.36713282,69.77272729948163,192,380,317,348,395,251,390,704,677,804,533,233,2018
Textiles,TRIDENT,OCF,314.52272729575634,380,747,544,532,999,476,656,1214,505,903,1426,287,691.3863636478782,
Textiles,VARDMNPOLY,OCF,214,90,71,85,109,92,51,134,13,24,61,8.454545454122126,-14.36363636,-39.76223775,
Textiles,OCF,OCF-Average,-476.8370626,1054.3545454598964,989.4,1232.2,1495.2,1855.6,-558,348,3819.4,3416.8,1854.8,-1956.109091,-1843.472727,-2292.788811,
Textiles,OCF,OCF-Median,28.000000163912773,380,388,544,532,551,395,251,860,704,677,666,287,233,
Textiles,ARVIND,CAPEX,-378.7045454,-331,-573,-587,-503,66,-353,-1306,-306,-81,-121,-135,-277,-22.3863637,
Textiles,GRASIM,CAPEX,-9012.295451,-5687,-2336,-2359,-4515,-3509,1546,-2212,-11364,-7146,-1053,-13712,-23114,-23803.97728,"2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Textiles,RAYMOND,CAPEX,-153.1940558,-140.0681817,-56,-140,-211,-223,-415,-127,-148,64,-425,-476,-1042,-232,2018
Textiles,TRIDENT,CAPEX,-420.3409091,-100,-173,-114,-1199,-167,-188,-51,-43,-155,-343,-1160,-728,-950.5681817,
Textiles,VARDMNPOLY,CAPEX,-90,-2,-11,2,-7,-24,-5,114,0,-1,-1,1.2272726958617568,-7.933566474,-19.23526479,
Textiles,CAPEX,CAPEX-Average,-2010.906992,-1252.013636,-629.8,-639.6,-1287,-771.4,117,-716.4,-2372.2,-1463.8,-388.6,-3096.354545,-5033.786713,-5005.633417,
Textiles,CAPEX,CAPEX-Median,-378.7045454,-140.0681817,-173,-140,-503,-167,-188,-127,-148,-81,-343,-476,-728,-232,
Textiles,ARVIND,FCF,406.7045455574989,821,961,1145,1153,485,781,3664,1166,857,716,801,973,437.3863636665046,
Textiles,GRASIM,FCF,6114.9545431137085,9929,5885,6953,10383,10797,-5686,553,27984,22221,8091,1027,12395,11040.409094333649,"2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Textiles,RAYMOND,FCF,109.8269230108708,209.8409090302885,248,520,528,571,810,378,538,640,1102,1280,1575,465,2018
Textiles,TRIDENT,FCF,734.8636363744736,480,920,658,1731,1166,664,707,1257,660,1246,2586,1015,1641.9545453637838,
Textiles,VARDMNPOLY,FCF,304,92,82,83,116,116,56,20,13,25,62,7.227272758260369,-6.430069887,-20.52697297,
Textiles,FCF,FCF-Average,1534.0699296113105,2306.3681818060577,1619.2,1871.8,2782.2,2627,-675,1064.4,6191.6,4880.6,2243.4,1140.245454551652,3190.313986022584,2712.844606079161,
Textiles,FCF,FCF-Median,406.7045455574989,480,920,658,1153,571,664,553,1166,660,1102,1027,1015,465,
Textiles,ARVIND,FCF_Rank,14,8,6,4,3,12,10,1,2,7,11,9,5,13,
Textiles,GRASIM,FCF_Rank,10,7,11,9,6,5,15,14,1,2,8,13,3,4,"2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Textiles,RAYMOND,FCF_Rank,14,13,12,9,8,6,4,11,7,5,3,2,1,10,2018
Textiles,TRIDENT,FCF_Rank,9,15,8,14,2,6,12,11,4,13,5,1,7,3,
Textiles,VARDMNPOLY,FCF_Rank,1,4,6,5,2,2,8,11,12,9,7,13,14,15,
Textiles,FCF_Rank,FCF_Rank-Average,9.6,9.4,8.6,8.2,4.2,6.2,9.8,9.6,5.2,7.2,6.8,7.6,6,9,
Textiles,FCF_Rank,FCF_Rank-Median,10,8,8,9,3,6,10,11,4,7,7,9,5,10,
Textiles,ARVIND,Financing_CF,398.5909088850021,-39,147,-48,-151,-621,-55,-1019,-575,-717,-439,-534,-419,-360.590909,
Textiles,GRASIM,Financing_CF,11422.136367797852,1348,-1046,-2278,-1365,-3799,3449,4158,-3418,-8003,-6733,26469,33908,36116.31817340851,"2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Textiles,RAYMOND,Financing_CF,114.21328645944595,19.863636165857315,-119,-250,-118,-122,30,-149,-130,-668,-323,-319,502,-104,2018
Textiles,TRIDENT,Financing_CF,29.454545460641384,-285,-574,-432,667,-808,-268,-643,-862,-570,-387,-410,340,117.81818170845509,
Textiles,VARDMNPOLY,Financing_CF,-132,-70,-72,-90,-103,-68,-51,-251,-14,-23,-61,-9.340909084,23.673076927661896,61.577672336250544,
Textiles,Financing_CF,Financing_CF-Average,2366.479021720588,194.77272723317145,-332.8,-619.6,-214,-1083.6,621,419.2,-999.8,-1996.2,-1588.6,5039.331818183139,6870.934615385532,7166.22462368831,
Textiles,Financing_CF,Financing_CF-Median,114.21328645944595,-39,-119,-250,-118,-621,-51,-251,-575,-668,-387,-319,340,61.577672336250544,
Textiles,ARVIND,Net,48.81818184815347,121,-38,-77,-3,-4,20,33,-20,-22,34,-3,1,32.545454534702,
Textiles,GRASIM,Net,-486.7045452,-97,168,-42,-11,-20,856,287,1838,-75,-748,72,75,-451.6590911,"2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Textiles,RAYMOND,Net,-82.08041948,-50.31818174,17,-10,-12,3,9,-25,113,100,-71,10,-6,-102,2018
Textiles,TRIDENT,Net,-75.90909088,-5,0,-2,1,23,20,-38,309,-220,172,-144,-100,-140.8181818,
Textiles,VARDMNPOLY,Net,-8,18,-12,-4,-1,0,-5,-4,0,0,0,1.4772727300878614,2.924825178226456,4.59265734674409,
Textiles,Net,Net-Average,-120.7751747,-2.663636348,27,-27,-5.2,0.4,180,50.6,448,-43.4,-122.6,-12.70454545,-5.415034964,-131.4678322,
Textiles,Net,Net-Median,-75.90909088,-5,0,-10,-3,0,20,-4,113,-22,0,1.4772727300878614,1,-102,
Textiles,ARVIND,Heavy_Investment_Flag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Textiles,GRASIM,Heavy_Investment_Flag,1,1,1,1,1,1,0,1,1,1,1,1,1,1,"2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Textiles,RAYMOND,Heavy_Investment_Flag,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2018
Textiles,TRIDENT,Heavy_Investment_Flag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Textiles,VARDMNPOLY,Heavy_Investment_Flag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Textiles,Heavy_Investment_Flag,Heavy_Investment_Flag-Average,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,
Textiles,Heavy_Investment_Flag,Heavy_Investment_Flag-Median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Textiles,ARVIND,Cash from Operating Activity,28.000000163912773,490,388,558,650,551,428,2358,860,776,595,666,696,414.9999999701977,
Textiles,GRASIM,Cash from Operating Activity,-2897.340908,4242,3549,4594,5868,7288,-4140,-1659,16620,15075,7038,-12685,-10719,-12763.56818,"2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Textiles,RAYMOND,Cash from Operating Activity,-43.36713282,69.77272729948163,192,380,317,348,395,251,390,704,677,804,533,233,2018
Textiles,TRIDENT,Cash from Operating Activity,314.52272729575634,380,747,544,532,999,476,656,1214,505,903,1426,287,691.3863636478782,
Textiles,VARDMNPOLY,Cash from Operating Activity,214,90,71,85,109,92,51,134,13,24,61,8.454545454122126,-14.36363636,-39.76223775,
Textiles,Cash from Operating Activity,Cash from Operating Activity-Average,-476.8370626,1054.3545454598964,989.4,1232.2,1495.2,1855.6,-558,348,3819.4,3416.8,1854.8,-1956.109091,-1843.472727,-2292.788811,
Textiles,Cash from Operating Activity,Cash from Operating Activity-Median,28.000000163912773,380,388,544,532,551,395,251,860,704,677,666,287,233,
